class,eq_0,eq_20,eq_40,eq_80,eq_160,eq_300,eq_600,eq_1200,eq_2400,eq_5000,eq_10000,eq_20000,crestfactor,fold
dog_bark,3.106833533784348,3.6979469608169344,3.1334640554949686,2.9039996803018626,2.6383918775566317,6.549595862872494,42.445259078763556,50.48948935871941,28.557621647689224,14.400213488721311,7.215477409568902,6.544715821022534,10.878989650899372,2
dog_bark,2.9641519941784376,2.404181200450741,2.020305934097721,2.055151990112667,2.0118819791336535,5.876315970838585,34.950577653700854,56.71112518572667,29.264490152760093,14.823075285088425,7.42562359310232,6.7355723558393805,8.132482077862077,10
dog_bark,4.486333256270688,4.415820758010949,3.907315407780844,3.312323757684902,3.2550462385454786,18.333213326747494,34.84778518137876,47.883995674853715,23.889018805771165,12.044651309877583,6.037417181111859,5.476177574416438,11.566011919187208,10
dog_bark,1.3030292948393838,1.3757413609419076,1.59582775540324,1.5533206107767414,1.6711619179978925,9.085694943367233,33.48491110872973,56.897420949884676,28.840713450121775,14.57488589588644,7.30193527723168,6.6231677278274,9.686143078927365,10
dog_bark,3.05272098237512,3.1260977351087087,2.757766553466042,2.55683542390885,2.3623994217880013,14.599974777809864,33.506503468113145,60.0067880026575,30.29399575355342,15.304477545236866,7.669488126355162,6.957198711278295,9.776419330155287,10
air_conditioner,73.7817132843787,84.59332000633358,100.54545210380272,106.27628863299967,87.39857770228286,69.5410806817995,55.50853349735474,55.0026841963645,45.36617507529818,26.638911221301306,14.140619072823096,12.826923993998772,10.845964828646654,5
air_conditioner,87.50561865397933,105.2088964029347,124.93483210354529,135.45744209048823,108.91494671852658,84.84134630194939,66.23864164416862,63.82861856154765,51.84020089743112,30.209999356867396,15.961130459203009,14.483747462460181,6.2636385702868695,5
air_conditioner,151.07170467731933,172.41291015175455,184.39346418679082,180.60284385836923,137.28482497227756,102.79139104007125,76.12153405905116,70.62909601855617,56.6535182148584,33.67082120977967,17.660811477228567,16.020955899536293,5.870874410014118,5
air_conditioner,135.13450114114747,158.23286516941425,176.56098378451875,179.5284197147129,134.4016032795478,102.21339863171285,75.71062891436256,70.21643018947516,56.15527849789431,33.354073983347085,17.477898102543723,15.855438547591756,5.951553093329646,5
air_conditioner,81.36653049896935,110.15894666904316,127.08391758002645,141.38666120022802,108.39131513929021,84.3256393203948,63.60194043590282,59.42563056467115,47.86699868757541,28.14420644830517,14.6418374476625,13.282665242323487,5.703970200393827,5
air_conditioner,119.20567968465664,154.41811669848593,168.5543784187925,176.28946491504624,139.1599010183086,108.08479490030157,81.71658805569093,75.83756869089282,62.164200547037275,36.42544087857548,18.903359170114967,17.150185218556583,4.349283262119549,5
air_conditioner,110.3675871634739,141.1761720594011,162.00103520699423,170.50438467086553,134.28804903090915,105.28690466963761,79.69253677154943,74.09049692873296,60.85008138908703,35.62354101171947,18.503287443251708,16.7846787887704,4.329472464157622,5
air_conditioner,104.5020585511227,133.8841680552987,151.41675036233147,170.12997689892308,133.35943273258206,104.25205098815483,78.6920741949356,74.18083717891787,60.94081804448164,35.64906299746199,18.509516045295406,16.7889640213748,4.5319758822586715,5
air_conditioner,104.6595457096092,126.93698119959666,153.31581965359413,161.08504912510062,127.91553997503945,100.73400154901627,76.67969758549407,73.07233866553729,60.54189355915189,35.507097015374924,18.41201788870331,16.700676772415488,4.529026512063367,5
air_conditioner,90.69986331833823,114.02423482264528,142.11091529908228,145.08551641183507,115.8932384715895,92.15191668086742,71.95740905449962,68.19400710641999,56.14563704791844,33.000679038004996,17.118318884593883,15.530756674897695,5.065225067336102,5
air_conditioner,81.84001347264456,107.74867518149331,136.2731105808644,144.4848539364706,114.77597475273139,91.36736348216013,72.1627330512812,68.7292172579644,56.06735844374739,32.89447124305719,17.071145924801392,15.487197447558989,5.083894785026035,5
air_conditioner,98.16307389842521,127.67589336248174,155.11471463221739,167.6588732706211,131.60123803621693,103.54685972892477,80.79150565926653,75.66170179324547,61.14108318299771,35.7893151555447,18.556419583994547,16.834627260569036,4.711919552520263,5
air_conditioner,102.43520164635262,123.06864801982199,148.56800107196904,156.0679768887058,125.16375140302378,96.92340140680662,74.90668815578692,71.90427355484339,57.94555383188209,33.604177019347,17.61200578912932,15.982808941071198,4.819630321803641,5
air_conditioner,124.32069319080358,155.11005084288996,170.17391015726568,174.22301530436533,134.32133425969613,104.16877392338444,79.64627625874114,73.85829005275474,60.31008780797386,35.724358847529274,18.643932898910066,16.91923613558647,4.717162563287471,5
air_conditioner,113.74180156085575,157.00248744560332,168.67152634414475,178.34336019276128,137.39848712672594,106.60694492065097,79.3329587399266,73.78515940780665,60.29710696944797,35.80845406635243,18.681719293063864,16.94610039402982,4.6777048740195,5
air_conditioner,104.28302616568362,134.1622615607155,155.63621945191622,182.50765172820718,141.38588282757456,111.18600275675531,82.40833632198387,76.29567997942318,61.32549717383712,36.17614133113914,18.746419244216316,17.00522531513535,4.307046340824989,5
air_conditioner,104.73792156684264,126.64696535651792,139.68039054470495,156.48067198621484,123.02685019863058,98.02365087649659,73.37467558164937,68.1365160126495,54.84571588319262,32.410372288543144,16.81765721662938,15.254660958225088,5.414299586686316,5
air_conditioner,64.4070253001594,91.60406785764299,102.09940582134598,113.34127497570269,91.44093900960658,73.00058562934093,54.87035049973589,52.683108869147894,42.80130146612249,25.182944828037094,13.051673701674018,11.83870457530199,7.07894821969726,5
air_conditioner,77.42324448545097,96.19982990091812,106.35196817192369,120.38867099567123,96.33926427849867,76.0193921459991,56.58390492753737,54.32626673912284,44.08817822683819,25.991230799036092,13.469813727486832,12.217731754193505,6.823538657887255,5
air_conditioner,94.96660175638452,114.92649368620205,127.42068460225823,158.9761006650167,127.49663607772425,102.66394187260899,76.25367604857495,70.9257934275638,57.41224061666373,34.024332611931435,17.66529763454854,16.024950484228338,4.422534567375262,5
air_conditioner,87.29505240643816,115.91533399918289,127.1225256271708,156.8098412971733,124.46161769368979,101.39750901479678,75.7967807008307,70.41348669597619,56.996295700927355,33.863084168896094,17.57539347611864,15.943566680006622,4.5567105596238715,5
air_conditioner,84.46996462182175,111.44669061221857,125.33337964906293,149.71780917475832,119.82115730758167,97.387235600892,73.33210574999035,69.14510598417138,55.84481177513092,33.240611352478496,17.255384191630203,15.652697864301258,4.634091594716345,5
air_conditioner,130.7327868425985,123.03753123120416,125.55678572329325,132.3705973354916,103.76598715322288,82.38960851556071,61.96671273013654,57.4971866578957,46.40760441176091,27.95896071180074,14.708031827305511,13.344915882026916,5.398601572442494,5
air_conditioner,100.61309007153578,119.84587233459915,147.27007306716234,154.2090761631937,122.59362673093086,94.92329575444919,73.25908975769445,70.26921424801614,56.18654687709239,32.63975956382713,17.05954832989326,15.479373084570573,4.940062381154897,5
air_conditioner,211.31202755056742,188.43887467295963,184.10934856976502,176.17468429920044,130.49331052384306,99.27818228446617,72.59573237740247,65.54391182455892,53.0459407205865,32.540571510149086,17.372316464186763,15.761004367716101,6.0751486100779815,5
air_conditioner,111.65348228500633,125.09788557512783,152.26941903559856,156.0801495948818,122.84841184591151,95.81689948780087,72.90386285900018,69.35995048573348,55.92529125406202,32.59850737601386,16.99596886169966,15.423583250441522,4.7434717136193285,5
air_conditioner,104.76256762035612,123.2653791461194,151.23919619326043,155.33983432684792,123.73424424046738,97.5261067484545,74.82141605905123,71.53782427605049,58.0657380575435,33.88969274318593,17.633802173984506,16.00365673267563,4.675074132867788,5
air_conditioner,103.71727736996968,121.32680012118826,134.31343105867157,143.72211393958062,117.5407464157127,92.47559423508274,71.37215442644789,69.18710385123552,56.27360733808038,32.9690471505314,17.157860548081462,15.56300934283802,4.828024316708729,5
air_conditioner,52.805587321533764,59.338053115757326,68.58605958025888,67.90503556960158,55.82992517422144,50.043264241072286,38.48978781797461,42.513844992643534,35.668666743489496,21.671817042222436,11.643245917986665,10.561474646952748,15.266290858569564,5
air_conditioner,57.96293435892056,61.5503453950073,69.31413157677846,69.4747642816926,56.54593379252356,49.93180471627611,38.64842230939759,42.63452853809528,35.72393444522164,21.69453257932257,11.651428883413859,10.569053367562292,15.220009592994947,5
air_conditioner,136.88665367263195,152.71632660474623,158.45548317423288,153.16420000533384,120.58640958524093,94.05044309178021,71.9242541746084,68.26783908065562,55.22716771225425,32.53628919928684,16.964563466463208,15.393153198511163,5.492109250438201,5
dog_bark,4.361567369595232,3.9571252403807504,5.427677191934529,5.993770773009702,7.906349885282217,20.404623516862085,27.898101708082656,33.9303363042797,27.755927373192133,18.71229593879348,10.06632784228969,9.130904834081411,13.061347124517377,6
dog_bark,4.849408046058068,5.2685553162979675,5.8310628997437925,7.427048686639156,8.397410262608009,46.51928022335509,61.015488532555125,59.51033511014179,41.24032677077529,24.81885399178651,13.03127872058723,11.820491190308056,8.213907360545244,6
dog_bark,3.2928293329876297,3.595620529947962,4.325458907525765,4.642788575233245,6.536046833391758,14.901362693349068,21.642646465253005,28.95570659693113,24.519888759741487,14.563783446852144,7.580902790603696,6.879204611555498,14.816011336454734,6
children_playing,0.3321656468359324,0.3273925963295608,0.32547231406824734,0.3285390653416389,0.38577638774535206,2.0961180212687403,4.646117221527256,15.11910074654424,10.112762643518202,5.339101198064253,2.7129531861382015,2.2647386109872567,14.335339090078236,10
children_playing,0.09829254881885428,0.06472431859367919,0.04159474325824524,0.04771807853609221,0.2583729465338337,2.750379333764426,6.535871296796067,10.312940708719715,7.337812624962635,3.902496469911336,1.979040128608735,1.6523169948595045,11.162208198252008,10
children_playing,0.2680694744975109,0.1725749369728025,0.11956793397970697,0.13562277105182063,0.421840506946329,1.9997738938799439,16.244744937741412,28.18090155482887,20.139153026883285,10.780831369097807,5.51571667880446,4.600503519858361,11.684800841186135,10
children_playing,0.29294164369979575,0.25032037319131634,0.22078626796708614,0.225828157927205,0.3785896219653015,2.67195999976352,25.015509079780898,37.78180179704065,24.33403992588947,12.694532908542662,6.424442634494625,5.357689617733697,16.221951948265968,10
children_playing,0.36992515665630443,0.2345618473036713,0.13733705745255181,0.13728435289152766,0.40142583720340697,1.6546091688806457,19.95662053262065,23.408777458463238,15.906858444442058,8.505895252475561,4.326529519041635,3.6089993874170885,10.187929248645208,10
children_playing,0.1078039095864729,0.07965377945442917,0.07591126786784673,0.11351189962518782,0.4124177520174514,3.172453757884591,5.9631249503193855,12.737577565270918,9.129731616053197,4.741870685112948,2.4173898958527316,2.0179977820246275,13.362346707582958,10
children_playing,0.0882441294087108,0.05469417755923587,0.04678052406592018,0.06969949436840799,0.3105436098171228,1.73604060349571,8.074656476741184,8.58694043624495,5.889779435446278,3.190431680461575,1.6308003077546758,1.3624180579748417,10.770787603714403,10
children_playing,0.1195548759112914,0.10620036079007138,0.10251280811987437,0.13154378174175674,0.43669630422200867,2.300204792526722,4.284885438452569,3.6402944243544257,2.1615102042703223,1.1727203983947794,0.6131273328112112,0.5154221413148165,13.2692733487854,10
dog_bark,0.07731047479006077,0.20733074796820486,1.3265599112961972,2.222859228816605,4.578570404861116,110.0827923478683,79.0586180400688,46.69163711263078,22.778734312692205,11.759043993306038,5.973138934766014,4.980713631034306,9.371647363192608,1
dog_bark,0.08320435377875751,0.21479265104810447,1.4619580319763548,1.7649216760372333,5.027556232386657,110.22644364944104,76.8907927184898,45.410136968143014,22.15994546784993,11.473712115318351,5.8393774584096425,4.869529403878472,9.646876188343379,1
dog_bark,0.37594113340560836,0.4084876563636707,0.7280281749161497,1.0046320649876148,5.190693623411594,68.44122544244878,56.29846846927856,36.6604037183821,18.08273117320106,9.481387828438846,4.814089847845611,4.017183687031201,11.932033802795821,1
air_conditioner,50.26734452574085,39.319134608454554,40.29348384761808,31.581578181541538,21.772279753845158,14.076481026938854,9.453284427678925,6.5628768137119895,8.808390144729625,19.569373721245277,13.964971754764681,11.760170339267738,8.007488851422737,9
air_conditioner,37.47186506503764,22.277605994154005,24.31729114703265,23.224598731036743,17.40600343568031,11.578885588751715,7.709666484748319,4.8440784962898755,6.8031868889285425,18.833792210320798,13.693893962288508,11.536171162345626,8.029681553711008,9
air_conditioner,43.86894496441981,25.755954192131195,25.165604664348116,22.879953755065355,16.88384720415327,11.439188614142612,7.784461381363071,5.266015352622986,7.745646659421365,19.510796801864092,14.079496922120173,11.85912921915276,8.35049103601136,9
air_conditioner,40.588786094811056,23.99659280279224,24.19038641393353,22.238449829676206,16.19902847925603,10.949377096065394,7.5624355812669,5.257773489995771,7.900589506224314,18.762257035599927,13.679960973184853,11.523247253302381,9.417109217975653,9
air_conditioner,37.62069252345934,21.920058872160727,22.804215375142675,20.60415922160769,15.008352137275216,10.008910792744631,6.728423456595944,4.4743842994633285,6.611982307608452,16.408851664027303,11.871143798794852,10.002648770911843,10.543363839547597,9
air_conditioner,40.99318132709166,25.187117006338347,25.336849432368606,22.85966779660802,16.890927213231368,11.101681849540565,7.25712930533214,4.454903982327708,6.406310736874165,17.405529060426527,12.418443903127779,10.47747997465279,8.844164398759146,9
air_conditioner,40.495732441795795,24.051541044127,24.671338889451626,22.48718356770761,16.537887711123584,10.769294752183637,7.02971441636437,4.321907984065978,6.4107756424249605,17.55193539246177,12.62141973495863,10.643729912248704,9.480289281603982,9
air_conditioner,39.42221464254288,23.407977246107695,23.908571383069553,21.980858833905877,16.06650476568698,10.491931257435928,6.937265603097614,4.313995427459574,6.361473251729107,17.709971435154387,12.71781700269794,10.718281730397123,8.925993595261868,9
air_conditioner,39.89956181900171,23.964771838178464,23.181366394594143,21.370605494795186,15.490277361034439,10.19992415562851,6.729392982997432,4.186052945905084,6.172484323868389,16.284717860224838,11.673634918633992,9.842869413100926,9.149815914159461,9
air_conditioner,40.44364605683985,23.84621626754847,21.656024655055102,19.40987826351835,14.184389861273145,9.434719655803587,6.341170036218661,3.9453392058847747,5.959247833952371,15.481288704710076,11.37677608291981,9.590912239100993,9.93406158994912,9
air_conditioner,38.901966268114464,23.03241985456089,21.548763138089534,20.351242214352965,15.159398106690814,10.019281338508655,6.601450353720483,4.045309319822864,6.166505507363403,16.330011752281667,11.666146918948664,9.833356360796296,9.183560529732533,9
air_conditioner,42.230526101408,24.741517726534802,23.334934113475935,21.390647336690908,15.792347734167594,10.439226090306896,6.84717750962994,4.226448229056415,6.40461549671679,17.083804669979436,12.1444210446403,10.235132372458096,8.676925711222676,9
air_conditioner,41.13991795648903,23.96080766318132,23.80456870129996,21.466403583004688,15.718955975118416,10.5212153577774,6.915572633976758,4.293051836270033,6.480244388111603,17.917009538830843,12.788853381630254,10.774822198943795,8.381651486886524,9
air_conditioner,36.677352042256544,22.125883055079292,22.728320986385388,19.843981604158717,14.484903409430329,9.72786457530056,6.5125555327188165,4.031668724506818,5.94698446982879,15.829877781465402,11.440064159049541,9.648272157909908,9.452722868006209,9
air_conditioner,43.72076785037405,25.510470846026877,25.466898824704003,21.53322299550885,15.761799228458598,10.311874971008525,6.733666763588497,4.1713058395933,5.889863568588406,15.596514895288925,11.139823852099845,9.388799141777067,9.077015557977392,9
air_conditioner,38.541790788156746,23.71796290303363,24.780559962301226,20.244269578824152,14.993589204304701,10.403184249704946,6.686194704043814,4.143806216765741,5.925310175504463,15.123031334219402,10.972645894285762,9.248139699568444,10.14088811624663,9
air_conditioner,43.30150547818907,35.53105678408174,36.36650622419628,29.221768178713564,20.525953847210232,13.504557551628178,8.898215866673597,6.046403378059579,8.261449720853449,20.079016539291427,14.328030935387531,12.063459204513507,7.645710949327966,9
air_conditioner,43.35549163625188,25.40944571738215,23.630257083185732,22.12284673534378,16.160387092560967,10.591948435763486,6.971952008891264,4.369787183995307,6.572653356550092,16.998949327372436,12.684586968244181,10.689313301035867,9.207495071060892,9
air_conditioner,42.07027064811787,25.005488175949687,24.017046290464844,21.144809777308915,15.67909610573494,10.306236440624973,6.801980294844067,4.289432367934627,6.664268074612276,16.974808071074246,12.706793551361976,10.717693738924424,9.10801092641993,9
air_conditioner,43.68679115466153,25.478844794988657,23.092178387902045,22.49876260548423,16.083767859392516,10.618783583481564,6.955651891310328,4.359490354512769,6.397354838453968,16.47551600554844,12.001622865743954,10.11812582531753,9.360176111547974,9
air_conditioner,39.00297410363348,22.835687033580932,21.136371199617663,20.410697189225974,14.843259242015684,9.725399113373706,6.277545950775025,3.9481708569879554,6.090391462684529,15.14939024078742,11.374956498086704,9.588762493085179,10.645982805792219,9
air_conditioner,36.62562406192292,21.435116044474558,20.99304913765213,19.500149882654387,14.261667132306302,9.682934540129287,6.35376841288345,4.026249616535342,6.286643812246582,16.05870979417358,12.124437240576492,10.222164552663088,9.761936546798795,9
air_conditioner,39.00043942752926,22.96641259440175,21.84815064539234,18.9907563934239,14.049945381372353,9.624734433998187,6.378067473100882,4.10789329036581,6.4086724633901,16.776026145257713,12.459215204319296,10.50414975994721,9.155695918754112,9
air_conditioner,42.13215616302385,27.89123163233852,27.09664029141743,24.023707358633562,17.281314030298198,11.529073655240827,7.813337404159123,5.375155104303717,7.420050006917096,18.976737904332033,13.43869404089789,11.314436462549025,8.5510388038683,9
air_conditioner,40.201712443236225,24.181664115316476,22.980487438526843,19.68516592476571,14.659683524218554,9.783031002448594,6.5064669921434115,4.210458561720012,6.655201368114153,17.14625263604258,12.535769323965061,10.57495822391236,8.975248025004014,9
air_conditioner,45.574343488596575,27.47068830303882,26.654094657524787,23.31842444297545,16.992661357836305,11.250013201864757,7.428560209653322,4.747676450265077,6.6658287397355585,17.78958152411871,13.002394445199108,10.955376447880122,8.878379202712797,9
air_conditioner,43.09895265237243,25.469906541097377,24.8814490837719,22.21620828282773,16.400784149871832,11.07702239486231,7.371804151905126,4.74444554282817,6.652485148532742,17.780781416349342,12.710424257472777,10.711614127636048,8.68150584717676,9
street_music,2.7281820126191816,7.5229389881646735,23.16995126617736,46.61029767365804,56.03665483526524,39.14077677887254,27.165700017855734,17.21662498556377,9.149682590750432,4.92035877446828,2.6117508449249005,2.3758555279570603,9.53594826402968,7
street_music,3.0174946714799904,7.420392765417108,23.75307772185322,54.73054665362954,63.531964376199674,43.55865398053379,30.10875455150616,19.046117776863607,10.15533547443577,5.45930479989686,2.8971372641668856,2.636154942168945,7.4373290913433525,7
street_music,3.876358012021641,9.81239244232351,28.19275637411443,61.73131235511003,70.74281373306434,51.46540010274868,34.720775973325274,22.268596203416813,12.189002602248483,6.7484302432479515,3.621089555486802,3.2975821714276723,7.458188339590167,7
street_music,3.2776836181458817,9.07759743201123,24.037176406195794,53.945963978218366,72.33453988784669,53.20986833888491,35.12412162195201,22.044466093332968,11.934553742422956,6.559549715305954,3.513450856248594,3.1982339340604913,7.690685007701927,7
street_music,8.313371401064636,15.598400270161642,35.81221947972572,65.52985671841631,65.97708608742042,52.635353164730546,35.188852980932616,22.39450291985603,12.05383978113619,6.461804261028982,3.405892778023171,3.0975870589173122,7.708302486484722,7
street_music,5.639204001904012,13.43752536547847,35.31935096298319,62.11706411923113,63.48681651493302,48.93497703713349,33.76983217416469,21.77808645471794,11.822844606853138,6.3848122312529965,3.375018306121118,3.0693305007064717,7.8970267050728635,7
dog_bark,2.333569215995868,3.1880036889461563,3.7220598630048607,3.7446574781317232,3.8432453598631096,12.5437691163967,12.853595044578471,8.227308961599089,4.462821434242691,2.41147611123996,1.4359071188095145,1.4359071188095145,8.4859164059301,4
dog_bark,1.7403497609200702,1.648637126045211,2.4018272753694094,6.006745968768232,6.3016986383943685,3.868435551962339,2.168875115109706,1.242048171375866,1.0205803368497626,1.0205803368497626,1.0205803368497626,1.0205803368497626,7.840397813282388,10
dog_bark,0.9307222860908437,0.9634565332489109,1.9122605325244244,1.6806786766076065,1.477520569472,0.9397955837331964,0.5312618496322401,0.3119281746994904,0.3119281746994904,0.3119281746994904,0.3119281746994904,0.3119281746994904,11.310447498130328,10
dog_bark,1.7863598943537125,1.6047961206378232,1.6207183216453072,7.40585140492963,7.610653573292123,4.8562044847456916,2.689093526320841,1.4136411287789878,0.7789902978161322,0.7789902978161322,0.7789902978161322,0.7789902978161322,10.061150146993581,2
dog_bark,3.8944057744181797,2.900236695370001,2.547040808474205,2.2107357727090724,2.092867809934096,2.8857860880997155,12.552468159382919,9.625340304595381,5.604181836797837,2.9947798789232567,1.5613300612235228,1.4174602226836275,19.487530899399655,3
dog_bark,2.6816818577333508,3.448555207048647,2.7008245322697944,2.2477038213825087,10.810026695337724,16.969581162126016,10.641101643941065,5.625476920363165,2.83292685790818,1.5874815645674303,1.5874815645674303,1.5874815645674303,9.627648647843728,1
gun_shot,113.59476549753163,90.20467127889603,62.731567561618874,41.10793978963371,33.62483603106454,24.742776599656352,15.514872746300899,9.455111416594466,5.646101564990189,3.051628176832496,2.1362711294688657,2.1362711294688657,12.485166417059165,1
dog_bark,0.08624685167844236,0.1552791420940386,0.45820502947619113,1.1387486119092511,8.252813934231092,39.716317388071424,43.693206514402554,26.345536703476128,13.288533412428308,7.049301473313164,3.567793012417978,2.9747443237670455,16.6589316868732,5
dog_bark,0.22212015343001248,0.2890610724896002,1.0483423164530399,1.6945536303265112,8.10433043857658,52.50971554139396,59.2619793973412,34.42791953997529,17.241423867904537,8.99623636220157,4.56009470222514,3.80189602615786,15.292353804930242,5
dog_bark,0.09842566341946156,0.23533867674701664,1.1956698399644656,2.3560693762177207,10.44560970109089,89.03887433962676,83.71260981997268,50.52582508349058,25.404361149907018,13.362077192109329,6.78481086235424,5.657545949143491,13.418124023591735,5
dog_bark,1.0044862813010593,1.8294700208502441,3.61252708541335,4.209261388672814,3.5577785745926644,9.496966966166639,5.1722733343434495,2.71520847213917,1.3731496839138329,0.7345381924413635,0.39587775991286134,0.362708352579239,10.067938539969129,1
dog_bark,1.1693623098589652,3.7386828145928996,6.730424281429488,8.10425654290397,7.213242072511243,10.599743691327857,6.557649845604138,3.854635541039493,2.0453187699112725,1.1310388591453813,0.6262688067894928,0.5754658552501258,9.109418173650129,1
dog_bark,0.7307681409697356,2.0523723659485995,3.6704731899562804,3.624636775895614,2.736011547035109,5.0091765842403735,3.1198462352423837,1.9012508016967755,1.0294194924196431,0.5740625031052585,0.31957233754280606,0.29386204058110765,13.985963202738596,1
dog_bark,0.9292191787839622,2.318262007156227,3.8535544637160486,4.007159893727007,2.941030967110623,5.89563723617317,3.697239885108801,2.2025866970673644,1.2195802839098768,0.6794293486124847,0.37746377978828766,0.34703156495744186,13.091299196827427,1
siren,2.034357520889169,2.6986775237232297,5.245111583191649,11.565413664485323,19.63881139331474,16.257968949635153,32.01395178310331,21.560377438063835,11.965758008087807,6.307442066179368,3.253054950849993,2.9643146587808515,7.888894416877069,7
siren,2.6673909795875295,4.737152992544859,20.13479390710744,23.95386020009573,39.85268525920633,45.300584331549096,41.049682104294625,26.837666947373123,14.314355994035488,8.00005064431267,4.121599848144974,3.7484858543325834,20.1396798131427,7
siren,2.8331098501296355,5.231015066713615,20.467201077256618,23.648195206062894,39.35559596749442,44.939178016378484,36.30487267585607,24.099919302946702,12.823896276397774,7.250917254905921,3.7435706981961006,3.4047306246851843,22.221780807476303,7
siren,8.691677652734604,14.968001026267762,19.342989204027482,20.943367468289296,24.806433262606422,20.488303728013705,29.428963340855105,22.52093174320484,12.372037824753193,6.855430293466138,3.62951732697593,3.3143510463361694,6.853092868928316,7
siren,13.363947628819528,20.318671955742037,24.717599636218445,25.329334982891876,26.357484815415614,21.1082587384009,26.81298913054477,20.29057671511341,11.515620830685922,7.10024339570082,4.163900366417064,3.847557456554001,6.46547315413102,7
siren,13.305470818661442,20.985885964449565,24.569242125364028,26.090040656893102,28.274912811033335,23.846458058642693,29.641541660283615,20.843359263515843,11.971915121038073,7.353937621929987,4.291839522183905,3.964005336552587,6.401595113054774,7
siren,15.063036537251634,25.110802458119416,41.14081282664955,41.250860548518226,37.206630026230705,28.185364986371695,27.21178625812874,19.042944752247372,10.840104855352525,6.0848672886643245,3.2071235689587416,2.9269362000870056,5.903078765940659,7
